StoreCode,Name,Year,Month,Day,DayName,Week,Traffic,Customers,Sales,Average Ticket,Salespeople,Sales per Salesperson,Tickets per Salesperson,Products per Ticket,Average Price,Salespeople Working Same Time
30,Puente Alto (Dijon),2015,7,29,Miércoles,30,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,7,30,Jueves,30,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,7,31,Viernes,30,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,1,Sábado,30,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,2,Domingo,30,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,3,Lunes,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,4,Martes,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,5,Miércoles,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,6,Jueves,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,7,Viernes,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,8,Sábado,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,9,Domingo,31,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,10,Lunes,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,11,Martes,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,12,Miércoles,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,13,Jueves,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,14,Viernes,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,15,Sábado,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,16,Domingo,32,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,17,Lunes,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,18,Martes,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,19,Miércoles,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,20,Jueves,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,21,Viernes,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,22,Sábado,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,23,Domingo,33,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,24,Lunes,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,25,Martes,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,26,Miércoles,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,27,Jueves,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,28,Viernes,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,29,Sábado,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,30,Domingo,34,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,8,31,Lunes,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,1,Martes,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,2,Miércoles,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,3,Jueves,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,4,Viernes,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,5,Sábado,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,6,Domingo,35,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,7,Lunes,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,8,Martes,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,9,Miércoles,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,10,Jueves,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,11,Viernes,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,12,Sábado,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,13,Domingo,36,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,14,Lunes,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,15,Martes,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,16,Miércoles,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,17,Jueves,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,18,Viernes,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,19,Sábado,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,20,Domingo,37,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,21,Lunes,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,22,Martes,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,23,Miércoles,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,24,Jueves,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,25,Viernes,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,26,Sábado,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,27,Domingo,38,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,28,Lunes,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,29,Martes,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,9,30,Miércoles,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,1,Jueves,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,2,Viernes,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,3,Sábado,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,4,Domingo,39,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,5,Lunes,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,6,Martes,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,7,Miércoles,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,8,Jueves,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,9,Viernes,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,10,Sábado,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,11,Domingo,40,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,12,Lunes,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,13,Martes,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,14,Miércoles,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,15,Jueves,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,16,Viernes,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,17,Sábado,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,18,Domingo,41,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,19,Lunes,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,20,Martes,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,21,Miércoles,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,22,Jueves,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,23,Viernes,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,24,Sábado,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,25,Domingo,42,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,26,Lunes,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,27,Martes,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,28,Miércoles,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,29,Jueves,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,30,Viernes,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,10,31,Sábado,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,1,Domingo,43,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,2,Lunes,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,3,Martes,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,4,Miércoles,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,5,Jueves,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,6,Viernes,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,7,Sábado,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,8,Domingo,44,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,9,Lunes,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,10,Martes,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,11,Miércoles,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,12,Jueves,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,13,Viernes,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,14,Sábado,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,15,Domingo,45,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,16,Lunes,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,17,Martes,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,18,Miércoles,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,19,Jueves,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,20,Viernes,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,21,Sábado,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,22,Domingo,46,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,23,Lunes,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,24,Martes,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,25,Miércoles,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,26,Jueves,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,27,Viernes,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,28,Sábado,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,29,Domingo,47,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,11,30,Lunes,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,1,Martes,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,2,Miércoles,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,3,Jueves,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,4,Viernes,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,5,Sábado,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,6,Domingo,48,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,7,Lunes,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,8,Martes,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,9,Miércoles,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,10,Jueves,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,11,Viernes,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,12,Sábado,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,13,Domingo,49,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,14,Lunes,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,15,Martes,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,16,Miércoles,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,17,Jueves,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,18,Viernes,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,19,Sábado,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,20,Domingo,50,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,21,Lunes,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,22,Martes,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,23,Miércoles,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,24,Jueves,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,25,Viernes,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,26,Sábado,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,27,Domingo,51,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,28,Lunes,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,29,Martes,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,30,Miércoles,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2015,12,31,Jueves,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,1,Viernes,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,2,Sábado,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,3,Domingo,52,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,4,Lunes,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,5,Martes,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,6,Miércoles,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,7,Jueves,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,8,Viernes,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,9,Sábado,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,10,Domingo,1,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,11,Lunes,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,12,Martes,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,13,Miércoles,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,14,Jueves,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,15,Viernes,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,16,Sábado,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,17,Domingo,2,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,18,Lunes,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,19,Martes,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,20,Miércoles,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,21,Jueves,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,22,Viernes,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,23,Sábado,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,24,Domingo,3,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,25,Lunes,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,26,Martes,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,27,Miércoles,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,28,Jueves,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,29,Viernes,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,30,Sábado,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,1,31,Domingo,4,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,1,Lunes,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,2,Martes,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,3,Miércoles,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,4,Jueves,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,5,Viernes,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,6,Sábado,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,7,Domingo,5,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,8,Lunes,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,9,Martes,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,10,Miércoles,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,11,Jueves,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,12,Viernes,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,13,Sábado,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,14,Domingo,6,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,15,Lunes,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,16,Martes,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,17,Miércoles,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,18,Jueves,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,19,Viernes,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,20,Sábado,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,21,Domingo,7,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,22,Lunes,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,23,Martes,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,24,Miércoles,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,25,Jueves,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,26,Viernes,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,27,Sábado,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,28,Domingo,8,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,2,29,Lunes,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,1,Martes,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,2,Miércoles,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,3,Jueves,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,4,Viernes,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,5,Sábado,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,6,Domingo,9,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,7,Lunes,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,8,Martes,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,9,Miércoles,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,10,Jueves,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,11,Viernes,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,12,Sábado,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,13,Domingo,10,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,14,Lunes,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,15,Martes,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,16,Miércoles,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,17,Jueves,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,18,Viernes,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,19,Sábado,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,20,Domingo,11,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,21,Lunes,12,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,22,Martes,12,298,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,23,Miércoles,12,346,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,24,Jueves,12,494,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,25,Viernes,12,18,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,26,Sábado,12,526,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,27,Domingo,12,253,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,28,Lunes,13,334,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,29,Martes,13,284,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,30,Miércoles,13,366,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,3,31,Jueves,13,499,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,1,Viernes,13,612,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,2,Sábado,13,903,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,3,Domingo,13,568,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,4,Lunes,14,581,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,5,Martes,14,573,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,6,Miércoles,14,525,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,7,Jueves,14,587,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,8,Viernes,14,535,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,9,Sábado,14,706,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,10,Domingo,14,370,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,11,Lunes,15,464,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,12,Martes,15,428,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,13,Miércoles,15,375,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,14,Jueves,15,339,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,15,Viernes,15,479,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,16,Sábado,15,685,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,17,Domingo,15,221,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,18,Lunes,16,198,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,19,Martes,16,410,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,20,Miércoles,16,423,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,21,Jueves,16,410,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,22,Viernes,16,359,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,23,Sábado,16,532,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,24,Domingo,16,375,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,25,Lunes,17,471,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,26,Martes,17,368,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,27,Miércoles,17,277,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,28,Jueves,17,419,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,29,Viernes,17,619,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,4,30,Sábado,17,710,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,5,1,Domingo,17,0,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,5,2,Lunes,18,639,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,5,3,Martes,18,544,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,5,4,Miércoles,18,603,0,0,0,0,0,0,0,0,0
30,Puente Alto (Dijon),2016,5,5,Jueves,18,632,0,0,0,0,0,0,0,0,0
8,Rancagua,2014,11,17,Lunes,46,5159,329,18454734,56,19,971302,17.32,1.68,33372,14.94
8,Rancagua,2014,11,18,Martes,46,3876,276,15310127,55,16,956883,17.25,1.85,29961,12.52
8,Rancagua,2014,11,19,Miércoles,46,3856,262,16468517,63,16,1029282,16.38,1.85,34026,12.52
8,Rancagua,2014,11,20,Jueves,46,2924,261,17902804,69,17,1053106,15.35,1.86,36837,13.35
8,Rancagua,2014,11,21,Viernes,46,4231,297,18276342,62,16,1142271,18.56,1.75,35079,12.92
8,Rancagua,2014,11,22,Sábado,46,4482,454,20652839,45,18,1147380,25.22,1.77,25720,14.19
